Id,PostId,Score,CreationDate,UserId
140607,72381,0,2013-10-10 09:04:18,858
140608,72381,0,2013-10-10 09:06:39,8402
140609,72409,0,2013-10-10 09:12:21,17072
140611,3213,0,2013-10-10 09:29:52,31324
140612,72409,0,2013-10-10 09:39:07,30351
140613,72431,2,2013-10-10 09:40:37,8402
140614,25110,0,2013-10-10 09:47:34,14646
140615,72409,0,2013-10-10 10:08:37,686
140616,72433,0,2013-10-10 10:22:03,8413
140617,72353,0,2013-10-10 10:29:05,30351
140618,72414,0,2013-10-10 10:47:02,31310
140619,72441,0,2013-10-10 11:00:26,686
140620,72441,0,2013-10-10 11:01:25,30866
140621,72439,2,2013-10-10 11:11:28,30351
140622,72354,0,2013-10-10 11:57:03,31266
140623,72443,0,2013-10-10 12:19:53,19664
140624,72448,0,2013-10-10 12:48:21,29893
140625,72447,0,2013-10-10 12:58:29,31322
140626,72380,1,2013-10-10 13:01:03,29068
140627,72406,0,2013-10-10 13:29:13,30682
140628,72421,1,2013-10-10 13:33:26,1036
140629,72445,1,2013-10-10 13:34:37,930
140631,72451,0,2013-10-10 14:01:30,30351
140632,72451,0,2013-10-10 14:12:00,686
140634,3213,0,2013-10-10 14:16:47,1390
140635,72451,0,2013-10-10 14:19:59,805
140636,55830,0,2013-10-10 14:27:45,30351
140639,72456,1,2013-10-10 15:04:10,930
140640,72376,0,2013-10-10 15:23:25,3411
140641,70302,0,2013-10-10 15:25:26,7964
140642,70302,0,2013-10-10 15:26:54,7964
140643,72273,0,2013-10-10 15:31:34,919
140644,72169,0,2013-10-10 15:33:52,31178
140645,72460,1,2013-10-10 15:33:58,919
140646,72169,0,2013-10-10 15:36:26,919
140647,72460,0,2013-10-10 15:39:42,31340
140648,72449,1,2013-10-10 15:45:24,30582
140649,72387,0,2013-10-10 15:46:58,30582
140650,72453,0,2013-10-10 15:50:32,442
140651,72453,0,2013-10-10 15:59:03,31334
140653,72463,0,2013-10-10 16:02:07,31338
140654,72458,2,2013-10-10 16:06:41,919
140655,66890,0,2013-10-10 16:07:34,13267
140656,72458,1,2013-10-10 16:08:33,7290
140657,72458,4,2013-10-10 16:09:37,7290
140658,72460,1,2013-10-10 16:12:30,919
140659,72463,0,2013-10-10 16:14:00,7290
140660,72466,0,2013-10-10 16:19:03,805
140661,72466,2,2013-10-10 16:19:53,13047
140662,72466,0,2013-10-10 16:25:28,31343
140663,72329,1,2013-10-10 16:29:08,2669
140664,72466,0,2013-10-10 16:34:31,805
140665,72449,0,2013-10-10 16:39:28,13636
140666,60647,0,2013-10-10 16:41:50,17230
140667,72467,1,2013-10-10 16:44:04,919
140668,72388,1,2013-10-10 16:47:18,919
140669,72326,2,2013-10-10 16:50:44,919
140670,72370,0,2013-10-10 16:54:34,27926
140671,72460,0,2013-10-10 16:57:16,31340
140672,72471,0,2013-10-10 17:18:27,11091
140674,72453,0,2013-10-10 17:31:04,442
140675,60647,0,2013-10-10 17:31:34,22047
140676,72471,0,2013-10-10 17:33:19,11091
140677,72360,0,2013-10-10 17:35:23,31277
140678,72453,0,2013-10-10 17:39:51,442
140679,72385,0,2013-10-10 17:41:50,18291
140680,72471,0,2013-10-10 17:47:37,7290
140681,72453,0,2013-10-10 17:55:01,31334
140682,72419,0,2013-10-10 18:04:35,28545
140683,72453,0,2013-10-10 18:41:07,8402
140684,72455,0,2013-10-10 18:49:04,29893
140686,66895,0,2013-10-10 18:59:48,20603
140687,72419,0,2013-10-10 19:12:37,2676
140688,72474,2,2013-10-10 19:26:46,930
140689,72472,0,2013-10-10 19:34:54,919
140691,72475,0,2013-10-10 19:51:36,31334
140692,51634,0,2013-10-10 19:54:39,19901
140693,72478,2,2013-10-10 19:55:23,9253
140695,72419,0,2013-10-10 19:58:24,28545
140696,72475,0,2013-10-10 20:02:43,8402
140697,72389,0,2013-10-10 20:03:20,11462
140698,72453,0,2013-10-10 20:14:14,31334
140700,72483,3,2013-10-10 20:18:27,919
140701,72482,2,2013-10-10 20:19:45,17230
140702,72419,0,2013-10-10 20:20:37,2676
140704,72482,2,2013-10-10 20:25:15,4485
140705,72478,0,2013-10-10 20:37:27,13310
140706,72475,0,2013-10-10 20:37:55,442
140707,72453,0,2013-10-10 20:39:40,442
140708,72475,0,2013-10-10 20:41:26,8402
140709,72453,0,2013-10-10 20:44:52,8402
140710,72475,0,2013-10-10 20:46:49,442
140711,72453,0,2013-10-10 20:48:17,442
140712,72475,0,2013-10-10 20:50:38,8402
140713,72388,0,2013-10-10 20:51:10,13047
140714,72419,0,2013-10-10 20:51:15,28545
140717,72453,0,2013-10-10 20:56:23,8402
140718,72419,0,2013-10-10 20:56:46,2676
140720,72444,0,2013-10-10 21:02:52,31315
140721,72481,0,2013-10-10 21:02:54,7555
140722,72453,0,2013-10-10 21:06:23,442
140723,72419,0,2013-10-10 21:07:18,28545
140725,72484,1,2013-10-10 21:11:16,919
140726,72444,0,2013-10-10 21:12:16,601
140727,72419,0,2013-10-10 21:12:40,28545
140729,72419,0,2013-10-10 21:13:18,28545
140730,72444,0,2013-10-10 21:14:40,31315
140731,72434,0,2013-10-10 21:16:55,919
140732,72369,0,2013-10-10 21:21:07,3693
140734,72481,0,2013-10-10 21:29:23,805
140735,72481,0,2013-10-10 21:36:44,31349
140738,55830,0,2013-10-10 21:42:33,22452
140739,72489,0,2013-10-10 21:58:39,31334
140740,72491,1,2013-10-10 21:58:50,7290
140742,72489,1,2013-10-10 22:01:39,8402
140743,72280,0,2013-10-10 22:03:37,7025
140745,72280,0,2013-10-10 22:06:41,8402
140746,72280,0,2013-10-10 22:08:41,7025
140747,72490,0,2013-10-10 22:14:58,31334
140748,72280,0,2013-10-10 22:15:37,8402
140750,72453,0,2013-10-10 22:19:47,8402
140751,72490,0,2013-10-10 22:23:44,8402
140752,72490,0,2013-10-10 22:25:21,8402
140753,72490,0,2013-10-10 22:35:27,31334
140754,72490,0,2013-10-10 22:41:50,8402
140755,72280,0,2013-10-10 22:43:15,7025
140758,72490,0,2013-10-10 22:52:46,31334
140759,66890,1,2013-10-10 22:58:01,25794
140760,72389,0,2013-10-10 23:07:32,31299
140761,72495,1,2013-10-10 23:10:28,686
140762,72492,0,2013-10-10 23:18:13,7555
140763,72492,0,2013-10-10 23:26:26,24144
140765,72492,0,2013-10-10 23:30:04,7555
140766,72460,0,2013-10-10 23:35:56,13047
140768,72503,1,2013-10-11 00:02:51,4862
140770,72503,0,2013-10-11 00:20:03,11852
140771,72503,0,2013-10-11 00:39:55,25794
140772,72436,0,2013-10-11 00:41:31,11852
140773,72503,0,2013-10-11 00:43:20,4862
140774,72503,3,2013-10-11 00:44:34,4862
140775,72286,0,2013-10-11 00:46:02,5829
140776,72286,0,2013-10-11 01:02:59,8013
140778,72503,0,2013-10-11 01:05:50,11852
140779,72286,0,2013-10-11 01:16:46,5829
140780,67086,0,2013-10-11 01:40:09,11852
140782,72513,0,2013-10-11 02:42:26,11852
140783,72087,0,2013-10-11 03:15:29,805
140784,72514,0,2013-10-11 03:24:52,7290
140785,71871,1,2013-10-11 04:06:00,7290
140786,72514,0,2013-10-11 04:32:48,31372
140787,72434,1,2013-10-11 04:38:29,31323
140790,72436,0,2013-10-11 04:49:04,31325
140791,72514,0,2013-10-11 04:50:37,7290
140792,72326,3,2013-10-11 05:19:41,805
140793,72504,0,2013-10-11 05:48:15,27926
140794,72504,0,2013-10-11 05:54:42,2719
140795,72442,0,2013-10-11 05:57:39,30866
140796,71871,1,2013-10-11 06:10:11,16319
140797,72490,1,2013-10-11 06:21:29,8402
140798,71871,0,2013-10-11 06:59:39,805
140799,72403,0,2013-10-11 07:13:08,20666
140802,72312,1,2013-10-11 07:42:20,22047
140803,72495,0,2013-10-11 07:45:50,30351
140804,72522,0,2013-10-11 07:53:49,30351
140805,72522,0,2013-10-11 08:02:27,11878
140806,72497,0,2013-10-11 08:09:13,30351
140807,72514,0,2013-10-11 08:14:53,31372
140809,72280,0,2013-10-11 08:47:06,8402
140810,72388,0,2013-10-11 08:54:49,17230
140812,51634,1,2013-10-11 08:57:09,2795
140813,67086,0,2013-10-11 09:01:13,28746
140814,72529,1,2013-10-11 09:13:05,17230
140815,72526,0,2013-10-11 09:14:29,31379
140816,72514,0,2013-10-11 09:16:34,3835
140817,72514,0,2013-10-11 09:30:18,31372
140818,72409,0,2013-10-11 09:55:49,31308
140819,72409,0,2013-10-11 09:56:14,31308
140820,72514,0,2013-10-11 10:04:16,3835
140822,72450,1,2013-10-11 10:23:28,17230
140823,72514,0,2013-10-11 10:23:30,31372
140824,72452,0,2013-10-11 10:37:31,17230
140825,72280,0,2013-10-11 10:39:02,7025
140826,72514,0,2013-10-11 10:41:27,3835
140828,72514,0,2013-10-11 10:47:07,31372
140829,72298,0,2013-10-11 10:49:50,31255
140830,72349,0,2013-10-11 10:59:11,31278
140831,72535,0,2013-10-11 11:12:47,30351
140832,72533,3,2013-10-11 11:14:19,30351
140833,72460,0,2013-10-11 11:16:47,31340
140834,72535,2,2013-10-11 11:51:31,19879
140835,72519,0,2013-10-11 12:00:20,2970
140836,72539,4,2013-10-11 12:08:11,8413
140837,72535,0,2013-10-11 12:09:57,30351
140838,72536,0,2013-10-11 12:13:10,930
140839,72519,0,2013-10-11 12:13:32,28322
140840,72519,0,2013-10-11 12:14:33,28322
140841,71824,0,2013-10-11 12:15:32,30152
140842,69386,0,2013-10-11 12:30:45,30351
140843,72541,1,2013-10-11 12:33:54,30351
140844,72533,0,2013-10-11 12:35:43,30186
140845,72347,0,2013-10-11 12:39:36,30152
140846,72303,0,2013-10-11 12:39:53,30152
140847,72472,0,2013-10-11 12:40:18,31344
140848,72546,0,2013-10-11 12:43:41,30351
140849,72388,0,2013-10-11 12:43:41,13047
140850,72546,0,2013-10-11 12:44:30,30602
140851,72535,0,2013-10-11 12:54:28,27475
140852,72298,0,2013-10-11 13:02:08,14888
140853,72549,0,2013-10-11 13:32:37,27427
140854,67086,0,2013-10-11 13:42:16,11852
140855,72535,1,2013-10-11 13:42:36,2958
140856,72472,0,2013-10-11 13:58:37,919
140857,72531,0,2013-10-11 13:59:38,29522
140858,72434,0,2013-10-11 14:00:52,919
140859,72549,0,2013-10-11 14:03:53,22047
140860,72472,0,2013-10-11 14:08:11,31344
140861,72490,0,2013-10-11 14:08:56,31334
140862,72531,0,2013-10-11 14:09:31,29522
140863,72490,0,2013-10-11 14:12:57,8402
140864,72545,2,2013-10-11 14:13:38,919
140865,72535,1,2013-10-11 14:28:23,919
140866,72554,2,2013-10-11 14:28:31,30815
140867,72450,0,2013-10-11 14:34:47,1739
140868,72554,1,2013-10-11 14:37:48,2970
140870,72541,0,2013-10-11 14:44:19,2970
140871,72554,0,2013-10-11 14:47:26,31387
140872,72556,1,2013-10-11 14:55:33,12401
140873,72554,0,2013-10-11 15:14:07,2970
140874,72556,1,2013-10-11 15:16:11,22047
140875,72557,0,2013-10-11 15:18:07,22047
140877,72556,0,2013-10-11 15:24:19,12401
140879,72535,0,2013-10-11 15:32:26,28746
140880,72558,0,2013-10-11 15:37:06,30951
140881,72490,0,2013-10-11 15:37:29,31334
140882,72558,0,2013-10-11 15:42:57,31264
140883,72497,0,2013-10-11 15:44:15,3984
140884,72490,0,2013-10-11 15:49:04,31334
140885,72558,0,2013-10-11 15:51:28,30951
140886,72434,0,2013-10-11 15:52:57,31323
140887,72560,1,2013-10-11 15:53:47,29068
140888,72484,0,2013-10-11 16:03:09,31356
140889,72434,0,2013-10-11 16:15:50,919
140890,72557,1,2013-10-11 16:17:54,919
140891,72434,0,2013-10-11 16:19:33,31323
140892,8309,0,2013-10-11 16:22:51,25973
140893,66890,0,2013-10-11 16:25:03,26276
140894,72434,0,2013-10-11 16:25:34,919
140895,66890,0,2013-10-11 16:27:09,26276
140896,72434,0,2013-10-11 16:28:59,31323
140897,72551,0,2013-10-11 16:29:30,25794
140898,72500,0,2013-10-11 16:32:05,26276
140900,72535,1,2013-10-11 16:48:08,27475
140901,72529,0,2013-10-11 16:59:51,14650
140902,72557,0,2013-10-11 17:02:53,24808
140903,72532,0,2013-10-11 17:04:54,14650
140904,72535,0,2013-10-11 17:08:25,27475
140905,72562,0,2013-10-11 17:09:40,24808
140906,72551,0,2013-10-11 17:09:51,1036
140907,72490,0,2013-10-11 17:17:36,8402
140908,72551,0,2013-10-11 17:18:02,25794
140909,54487,2,2013-10-11 17:19:05,11623
140910,72551,0,2013-10-11 17:19:38,1036
140911,72551,0,2013-10-11 17:26:40,25794
140912,72546,0,2013-10-11 17:27:57,5176
140913,72551,1,2013-10-11 17:30:41,1036
140914,72495,0,2013-10-11 17:32:48,31358
140915,72556,0,2013-10-11 17:48:25,919
140916,66895,0,2013-10-11 17:50:00,5829
140917,72551,0,2013-10-11 17:57:14,25794
140919,72565,0,2013-10-11 18:03:30,919
140920,72568,1,2013-10-11 18:06:00,919
140921,72490,0,2013-10-11 18:06:51,31334
140922,72545,0,2013-10-11 18:07:42,25973
140923,72541,0,2013-10-11 18:11:29,25973
140924,72001,0,2013-10-11 18:14:37,18005
140925,71931,0,2013-10-11 18:23:36,30815
140926,71931,0,2013-10-11 18:33:08,30712
140927,72551,1,2013-10-11 18:46:24,4862
140928,72500,0,2013-10-11 18:56:03,25794
140930,72569,2,2013-10-11 19:19:44,23853
140931,72568,0,2013-10-11 19:49:46,5176
140932,72575,0,2013-10-11 19:51:37,3277
140933,72568,0,2013-10-11 20:00:14,919
140934,72581,0,2013-10-11 20:02:10,919
140936,72572,0,2013-10-11 20:13:02,686
140937,72349,0,2013-10-11 20:15:33,7828
140938,72578,0,2013-10-11 20:18:35,31334
140939,72286,1,2013-10-11 20:21:32,8013
140941,72578,0,2013-10-11 20:31:10,8402
140943,72578,0,2013-10-11 20:34:51,31334
140944,72569,1,2013-10-11 20:39:46,11852
140945,72286,0,2013-10-11 20:45:41,5829
140946,72492,0,2013-10-11 20:56:36,17096
140947,72497,0,2013-10-11 21:08:51,30351
140949,72578,0,2013-10-11 21:37:44,8402
140950,72589,0,2013-10-11 21:39:58,919
140951,72578,1,2013-10-11 21:40:26,8402
140952,72554,1,2013-10-11 21:43:28,31387
140953,72511,0,2013-10-11 21:43:52,805
140956,60825,0,2013-10-11 22:32:41,8402
140957,60825,0,2013-10-11 22:56:51,8013
140958,72560,0,2013-10-11 23:26:25,22047
140960,72590,0,2013-10-12 00:09:41,805
140961,72529,0,2013-10-12 00:11:34,17230
140962,72597,4,2013-10-12 00:13:59,805
140963,72568,1,2013-10-12 00:20:36,805
140964,72590,0,2013-10-12 00:24:19,13138
140965,72590,0,2013-10-12 01:02:07,805
140966,72573,0,2013-10-12 01:03:28,31334
140967,72590,0,2013-10-12 01:05:22,805
140968,71112,0,2013-10-12 02:13:18,11852
140969,71112,0,2013-10-12 02:16:12,11852
140972,72605,1,2013-10-12 03:56:14,7290
140973,72511,0,2013-10-12 04:51:13,31371
140974,72605,2,2013-10-12 04:53:17,805
140975,72605,2,2013-10-12 05:09:02,805
140976,72511,1,2013-10-12 05:11:47,805
140977,72532,0,2013-10-12 05:41:19,805
140978,71946,0,2013-10-12 05:43:34,805
140979,72558,0,2013-10-12 06:04:26,31264
140980,72606,2,2013-10-12 06:21:32,29694
140981,72606,0,2013-10-12 06:30:42,31410
140982,72606,0,2013-10-12 06:39:13,29694
140983,72606,1,2013-10-12 06:55:46,582
140984,72606,0,2013-10-12 07:08:19,20776
140985,72606,0,2013-10-12 07:13:49,31410
140986,72606,0,2013-10-12 07:14:31,31410
140988,72558,0,2013-10-12 08:14:08,30951
140990,58708,0,2013-10-12 08:41:52,805
140991,72532,0,2013-10-12 08:48:47,14650
140992,72507,0,2013-10-12 09:57:35,26105
140994,12045,0,2013-10-12 10:02:57,8402
140995,72573,0,2013-10-12 10:05:43,8402
140996,72507,0,2013-10-12 10:13:52,28746
140997,71946,2,2013-10-12 10:35:07,31090
140998,71946,0,2013-10-12 10:38:17,31090
140999,72606,0,2013-10-12 10:38:55,3277
141001,71946,0,2013-10-12 10:43:12,805
141002,71946,0,2013-10-12 10:47:32,31090
141004,72613,7,2013-10-12 11:32:52,805
141005,72612,0,2013-10-12 11:54:03,31411
141007,72612,0,2013-10-12 12:03:35,31411
141008,72612,0,2013-10-12 12:07:32,22047
141009,72435,0,2013-10-12 12:09:56,10619
141010,72612,0,2013-10-12 12:11:42,31411
141011,72612,0,2013-10-12 12:16:56,22047
141012,72616,0,2013-10-12 12:29:53,8374
141013,72575,0,2013-10-12 12:41:27,2669
141014,72575,2,2013-10-12 13:05:23,3277
141015,72532,1,2013-10-12 13:09:02,17230
141016,72558,0,2013-10-12 13:26:01,31264
141017,72573,0,2013-10-12 13:26:29,8402
141018,64165,0,2013-10-12 13:32:20,3488
141020,72390,0,2013-10-12 13:41:35,22262
141021,72544,0,2013-10-12 13:44:55,29893
141022,72574,0,2013-10-12 14:07:48,8960
141023,72620,0,2013-10-12 14:12:01,11409
141024,72620,0,2013-10-12 14:15:00,8960
141025,72620,0,2013-10-12 14:21:35,11409
141026,72590,1,2013-10-12 14:26:02,28746
141027,72619,1,2013-10-12 14:28:09,12318
141029,72620,0,2013-10-12 14:40:31,8960
141030,72620,0,2013-10-12 14:41:38,11409
141033,72567,0,2013-10-12 14:51:48,31391
141036,72620,0,2013-10-12 15:03:59,8960
141041,72574,0,2013-10-12 15:33:20,7555
141043,72574,0,2013-10-12 15:35:43,8960
141045,72620,0,2013-10-12 15:53:53,11409
141048,72619,0,2013-10-12 16:13:04,29309
141049,72039,0,2013-10-12 16:20:07,3382
141050,72620,0,2013-10-12 16:29:30,8960
141051,72573,0,2013-10-12 16:34:56,8402
141052,72620,0,2013-10-12 16:35:40,8960
141053,72507,0,2013-10-12 16:35:40,26105
141055,72573,0,2013-10-12 16:49:00,31334
141057,72620,0,2013-10-12 16:55:54,11409
141059,72620,0,2013-10-12 16:59:57,8960
141060,72578,0,2013-10-12 17:01:28,31334
141061,72623,0,2013-10-12 17:08:27,8960
141062,72507,0,2013-10-12 17:08:30,28746
141063,72625,0,2013-10-12 17:14:33,13138
141065,72578,0,2013-10-12 17:18:48,31334
141066,72620,0,2013-10-12 17:22:52,11409
141067,72625,0,2013-10-12 17:24:39,13138
141069,72620,0,2013-10-12 17:27:24,8960
141071,72620,0,2013-10-12 17:30:55,11409
141072,72625,0,2013-10-12 17:39:08,31420
141073,72628,0,2013-10-12 17:46:40,31104
141074,72573,1,2013-10-12 17:51:30,8402
141075,72578,0,2013-10-12 17:53:14,8402
141076,72620,0,2013-10-12 17:58:41,8960
141077,72573,0,2013-10-12 18:02:12,31334
141079,72578,0,2013-10-12 18:17:48,31334
141080,72630,0,2013-10-12 18:24:10,31104
141081,72628,0,2013-10-12 18:32:10,31104
141082,72573,0,2013-10-12 18:37:17,8402
141083,72630,0,2013-10-12 18:43:26,31104
141084,72557,0,2013-10-12 18:48:11,12401
141085,72634,0,2013-10-12 18:48:59,31104
141087,72562,0,2013-10-12 18:50:53,12401
141088,72634,0,2013-10-12 18:52:35,25692
141089,72626,0,2013-10-12 18:54:51,27765
141090,72635,3,2013-10-12 18:57:54,930
141091,72634,0,2013-10-12 18:59:38,31104
141092,72634,0,2013-10-12 19:06:18,25692
141093,72573,0,2013-10-12 19:12:59,31334
141094,72628,1,2013-10-12 19:13:17,28746
141095,72631,2,2013-10-12 19:21:42,25692
141096,72620,0,2013-10-12 19:24:35,11409
141097,72630,0,2013-10-12 19:28:50,2116
141098,72634,0,2013-10-12 19:29:34,31104
141099,72628,0,2013-10-12 19:33:44,31104
141100,72628,0,2013-10-12 19:38:54,28746
141101,72630,0,2013-10-12 19:40:09,31104
141102,72628,0,2013-10-12 19:42:22,31104
141103,72628,0,2013-10-12 20:00:39,28746
141104,72620,0,2013-10-12 20:10:03,8960
141105,72628,0,2013-10-12 20:12:23,31104
141106,72628,0,2013-10-12 20:15:14,28746
141107,72630,0,2013-10-12 20:17:15,31104
141108,72628,0,2013-10-12 20:19:12,31104
141109,72590,0,2013-10-12 20:48:01,805
141110,72640,6,2013-10-12 20:56:39,805
141111,27410,0,2013-10-12 20:59:55,805
141112,72636,3,2013-10-12 21:50:39,6633
141113,72639,0,2013-10-12 22:01:15,805
141114,72620,0,2013-10-12 22:10:03,11409
141115,72640,0,2013-10-12 22:13:07,582
141116,72594,1,2013-10-12 22:15:30,582
141117,58069,0,2013-10-12 22:16:43,805
141118,72594,0,2013-10-12 22:18:21,805
141121,72636,0,2013-10-12 22:28:29,6633
141122,72625,1,2013-10-12 22:32:58,919
141124,72620,0,2013-10-12 22:52:49,8960
141126,72421,0,2013-10-12 23:07:05,9657
141127,72626,0,2013-10-12 23:11:59,805
141128,72169,0,2013-10-12 23:15:24,919
141129,72635,0,2013-10-12 23:22:13,31424
141130,72626,0,2013-10-12 23:32:00,442
141131,72622,0,2013-10-12 23:35:00,919
141132,72636,2,2013-10-12 23:40:49,919
141135,72635,0,2013-10-12 23:50:25,24000
141136,67267,0,2013-10-12 23:59:51,20776
141139,72639,0,2013-10-13 00:12:27,31264
141140,72635,0,2013-10-13 00:13:14,805
141141,72640,4,2013-10-13 00:25:38,24494
141142,72594,0,2013-10-13 00:32:04,24494
141144,72200,0,2013-10-13 00:41:08,28746
141148,54951,0,2013-10-13 01:43:48,3277
141149,72616,1,2013-10-13 03:34:06,31421
141150,72645,0,2013-10-13 03:58:47,805
141151,72421,0,2013-10-13 04:16:01,31314
141152,72645,0,2013-10-13 04:18:38,805
141153,72634,0,2013-10-13 04:36:24,25692
141154,72622,0,2013-10-13 05:05:49,2310
141155,72298,0,2013-10-13 06:00:11,31255
141156,72144,1,2013-10-13 06:15:18,805
141157,72646,1,2013-10-13 06:24:21,805
141158,72646,0,2013-10-13 06:36:35,805
141159,72646,0,2013-10-13 06:39:19,805
141160,72646,0,2013-10-13 06:45:24,805
141162,72640,0,2013-10-13 06:56:43,30133
141164,72600,0,2013-10-13 08:25:31,5480
141165,72407,0,2013-10-13 09:44:00,10619
141166,72407,0,2013-10-13 10:13:25,22047
141167,72654,4,2013-10-13 10:24:29,22047
141168,72640,0,2013-10-13 10:32:39,6029
141169,72298,0,2013-10-13 11:11:37,14888
141171,72653,5,2013-10-13 11:41:54,22047
141172,71871,1,2013-10-13 11:53:08,27765
141173,72655,0,2013-10-13 12:02:55,22047
141174,72655,0,2013-10-13 12:10:53,31436
141176,72661,0,2013-10-13 12:51:21,7018
141177,72661,0,2013-10-13 13:08:16,25692
141178,72655,0,2013-10-13 13:23:07,22047
141179,72659,0,2013-10-13 13:25:05,686
141180,72661,0,2013-10-13 13:25:59,7018
141181,72655,0,2013-10-13 13:31:53,686
141182,72654,0,2013-10-13 13:38:39,686
141185,72667,0,2013-10-13 14:17:36,7018
141186,72655,0,2013-10-13 14:32:58,31436
141187,72664,1,2013-10-13 14:52:36,582
141188,72645,0,2013-10-13 15:17:12,7555
141189,56920,0,2013-10-13 15:39:29,8960
141190,72645,0,2013-10-13 15:52:42,919
141191,69889,0,2013-10-13 15:56:46,28420
141192,72648,0,2013-10-13 15:58:57,28420
141193,72654,0,2013-10-13 16:06:59,22047
141198,72674,1,2013-10-13 16:25:13,919
141203,72652,1,2013-10-13 17:10:06,919
141204,72298,0,2013-10-13 17:11:09,31255
141205,72656,0,2013-10-13 17:11:42,31314
141206,72676,0,2013-10-13 17:12:03,919
141207,72676,0,2013-10-13 17:16:11,22314
141208,72676,1,2013-10-13 17:19:29,919
141209,72674,0,2013-10-13 17:22:07,20836
141210,72679,0,2013-10-13 17:24:05,919
141211,72678,2,2013-10-13 17:27:25,919
141212,72678,0,2013-10-13 17:28:01,31445
141213,72679,0,2013-10-13 17:30:37,28746
141214,72678,3,2013-10-13 17:30:58,919
141215,72676,0,2013-10-13 17:35:24,22314
141216,72656,0,2013-10-13 17:41:05,10675
141217,72678,0,2013-10-13 17:48:52,17661
141218,72678,0,2013-10-13 17:54:32,31445
141219,72667,0,2013-10-13 17:55:58,25692
141220,72532,0,2013-10-13 18:16:18,14650
141221,72678,0,2013-10-13 18:16:41,8402
141222,72567,0,2013-10-13 18:28:12,17072
141223,72674,2,2013-10-13 18:28:54,22047
141224,72664,0,2013-10-13 18:37:04,31438
141225,72678,1,2013-10-13 18:43:57,31445
141226,72678,0,2013-10-13 18:45:54,31445
141227,72674,0,2013-10-13 18:50:27,20836
141228,72674,1,2013-10-13 19:07:59,22047
141229,72449,0,2013-10-13 19:27:11,30582
141232,72664,0,2013-10-13 19:34:47,686
141233,72387,0,2013-10-13 19:44:08,30582
141234,72449,1,2013-10-13 19:47:05,30582
141235,72674,0,2013-10-13 20:01:27,20836
141236,72683,7,2013-10-13 20:02:04,30351
141237,72669,2,2013-10-13 20:22:07,28746
141238,72683,0,2013-10-13 20:26:28,21479
141239,72683,1,2013-10-13 21:03:50,919
141240,72687,1,2013-10-13 21:24:11,27765
141241,72616,0,2013-10-13 21:45:22,8076
141242,72636,0,2013-10-13 22:03:53,30438
141245,50021,0,2013-10-13 22:17:18,805
141246,72654,0,2013-10-13 22:21:10,805
141247,20736,0,2013-10-13 22:22:24,24808
141248,72636,1,2013-10-13 23:20:32,919
141249,72684,0,2013-10-13 23:41:41,31314
141250,72421,0,2013-10-13 23:42:41,31314
141251,72684,0,2013-10-13 23:58:41,9657
141252,72274,0,2013-10-14 00:26:44,3277
141253,72458,0,2013-10-14 00:28:09,31314
141254,72698,1,2013-10-14 01:28:44,805
141255,72699,1,2013-10-14 01:40:42,805
141256,72668,0,2013-10-14 01:43:33,805
141257,72663,0,2013-10-14 01:44:00,805
141258,72653,0,2013-10-14 02:26:02,805
141259,72686,0,2013-10-14 02:26:27,31264
141260,72666,1,2013-10-14 02:47:46,24137
141261,72700,0,2013-10-14 03:18:48,31460
141262,72703,1,2013-10-14 03:31:46,805
141263,72702,2,2013-10-14 03:31:48,7290
141264,72703,4,2013-10-14 03:34:00,7290
141265,72703,1,2013-10-14 03:41:18,805
141266,72667,0,2013-10-14 04:16:35,7018
141268,72703,0,2013-10-14 05:31:45,31159
141270,72705,0,2013-10-14 05:40:16,805
141271,72669,0,2013-10-14 05:51:31,30623
141272,72709,0,2013-10-14 06:11:29,805
141273,72467,0,2013-10-14 06:17:50,31341
141274,72467,0,2013-10-14 06:28:09,31341
141275,72707,0,2013-10-14 06:28:55,31159
141276,72707,0,2013-10-14 07:13:47,25692
141277,72698,1,2013-10-14 07:23:02,2116
141278,72698,0,2013-10-14 07:38:08,805
141280,72715,0,2013-10-14 07:46:55,805
141281,72449,0,2013-10-14 07:48:18,13636
141282,72707,0,2013-10-14 07:49:12,31159
141283,72668,0,2013-10-14 07:53:30,23732
141284,72707,0,2013-10-14 07:55:11,13636
141286,72723,0,2013-10-14 09:53:33,14346
141287,58199,0,2013-10-14 07:48:16,
141288,58199,0,2013-10-14 08:49:31,21240
141289,71935,0,2013-10-14 10:10:34,686
141290,71834,0,2013-10-14 10:24:55,30594
141291,72533,0,2013-10-14 10:36:39,28288
141292,72720,0,2013-10-14 11:09:23,686
141293,72719,0,2013-10-14 11:51:15,30623
141294,71125,0,2013-10-14 12:13:24,30736
141295,72660,0,2013-10-14 12:44:00,10662
141296,72719,0,2013-10-14 13:15:32,28746
141297,72711,0,2013-10-14 13:30:23,17230
141298,72730,0,2013-10-14 13:43:16,805
141299,25557,1,2013-10-14 13:54:00,9249
141300,72709,0,2013-10-14 13:57:34,17230
141301,72731,0,2013-10-14 14:02:09,2669
141302,72467,2,2013-10-14 14:14:52,919
141303,72731,0,2013-10-14 14:18:07,10524
141304,17696,0,2013-10-14 14:20:33,19657
141305,72719,0,2013-10-14 14:25:24,30623
141306,72709,0,2013-10-14 14:29:55,3382
141307,72711,0,2013-10-14 14:32:14,3382
141310,72731,0,2013-10-14 14:57:45,2669
