Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
155045,38525,2,2012-10-03 00:00:00,,
155046,38459,2,2012-10-03 00:00:00,,
155047,38467,2,2012-10-03 00:00:00,,
155048,38439,2,2012-10-03 00:00:00,,
155049,38370,2,2012-10-03 00:00:00,,
155050,38578,2,2012-10-03 00:00:00,,
155051,38378,2,2012-10-03 00:00:00,,
155052,38390,2,2012-10-03 00:00:00,,
155053,38485,2,2012-10-03 00:00:00,,
155054,22636,5,2012-10-03 00:00:00,4829,
155055,38533,2,2012-10-03 00:00:00,,
155056,38063,5,2012-10-03 00:00:00,8494,
155057,37989,5,2012-10-03 00:00:00,8494,
155058,38478,2,2012-10-03 00:00:00,,
155059,38580,2,2012-10-03 00:00:00,,
155060,38557,2,2012-10-03 00:00:00,,
155062,38578,2,2012-10-03 00:00:00,,
155063,38534,2,2012-10-03 00:00:00,,
155064,38582,2,2012-10-03 00:00:00,,
155065,270,2,2012-10-03 00:00:00,,
155066,38554,2,2012-10-03 00:00:00,,
155068,30059,2,2012-10-03 00:00:00,,
155069,38578,2,2012-10-03 00:00:00,,
155070,24586,2,2012-10-03 00:00:00,,
155071,38574,2,2012-10-03 00:00:00,,
155073,38579,2,2012-10-03 00:00:00,,
155074,30909,2,2012-10-03 00:00:00,,
155075,38569,2,2012-10-03 00:00:00,,
155076,38579,2,2012-10-03 00:00:00,,
155077,38567,2,2012-10-03 00:00:00,,
155078,38586,2,2012-10-03 00:00:00,,
155080,38462,2,2012-10-03 00:00:00,,
155081,38462,1,2012-10-03 00:00:00,,
155082,38581,2,2012-10-03 00:00:00,,
155083,38581,5,2012-10-03 00:00:00,11032,
155085,38554,2,2012-10-03 00:00:00,,
155086,38530,2,2012-10-03 00:00:00,,
155087,38469,2,2012-10-03 00:00:00,,
155088,38478,2,2012-10-03 00:00:00,,
155089,2641,2,2012-10-03 00:00:00,,
155090,2647,2,2012-10-03 00:00:00,,
155091,2645,2,2012-10-03 00:00:00,,
155093,2659,2,2012-10-03 00:00:00,,
155094,38515,1,2012-10-03 00:00:00,,
155095,2649,2,2012-10-03 00:00:00,,
155099,37951,11,2012-10-03 00:00:00,,
155100,5135,2,2012-10-03 00:00:00,,
155101,25226,2,2012-10-03 00:00:00,,
155102,13904,2,2012-10-03 00:00:00,,
155103,5135,5,2012-10-03 00:00:00,9791,
155104,38588,2,2012-10-03 00:00:00,,
155105,38591,2,2012-10-03 00:00:00,,
155106,38591,2,2012-10-03 00:00:00,,
155107,38591,2,2012-10-03 00:00:00,,
155108,24659,2,2012-10-03 00:00:00,,
155109,22342,2,2012-10-03 00:00:00,,
155110,38580,3,2012-10-03 00:00:00,,
155111,13442,5,2012-10-03 00:00:00,4337,
155112,38540,2,2012-10-03 00:00:00,,
155113,24313,2,2012-10-03 00:00:00,,
155114,27457,2,2012-10-03 00:00:00,,
155115,24313,16,2012-10-03 00:00:00,,
155116,38589,2,2012-10-03 00:00:00,,
155117,22342,2,2012-10-03 00:00:00,,
155118,20789,5,2012-10-03 00:00:00,1538,
155120,38548,2,2012-10-03 00:00:00,,
155121,1595,2,2012-10-03 00:00:00,,
155122,2089,2,2012-10-03 00:00:00,,
155123,1632,2,2012-10-03 00:00:00,,
155124,24332,2,2012-10-03 00:00:00,,
155125,29933,2,2012-10-03 00:00:00,,
155126,6,2,2012-10-03 00:00:00,,
155127,607,2,2012-10-03 00:00:00,,
155128,38592,1,2012-10-03 00:00:00,,
155129,38592,2,2012-10-03 00:00:00,,
155130,24313,2,2012-10-03 00:00:00,,
155131,21572,5,2012-10-03 00:00:00,9151,
155132,21572,2,2012-10-03 00:00:00,,
155133,21602,2,2012-10-03 00:00:00,,
155134,2700,2,2012-10-03 00:00:00,,
155135,38593,16,2012-10-03 00:00:00,,
155136,38593,2,2012-10-03 00:00:00,,
155137,38593,5,2012-10-03 00:00:00,11032,
155138,38595,2,2012-10-03 00:00:00,,
155139,38595,2,2012-10-03 00:00:00,,
155140,38597,2,2012-10-03 00:00:00,,
155141,38596,2,2012-10-03 00:00:00,,
155142,38596,1,2012-10-03 00:00:00,,
155143,38596,2,2012-10-03 00:00:00,,
155144,38597,2,2012-10-03 00:00:00,,
155145,28973,2,2012-10-03 00:00:00,,
155146,28953,2,2012-10-03 00:00:00,,
155147,8634,5,2012-10-03 00:00:00,5482,
155148,7630,5,2012-10-03 00:00:00,5482,
155149,6907,5,2012-10-03 00:00:00,5482,
155152,38432,2,2012-10-03 00:00:00,,
155153,38533,2,2012-10-03 00:00:00,,
155154,38597,2,2012-10-03 00:00:00,,
155155,38596,2,2012-10-03 00:00:00,,
155156,15507,2,2012-10-03 00:00:00,,
155157,15505,2,2012-10-03 00:00:00,,
155158,3238,5,2012-10-03 00:00:00,4337,
155159,38593,2,2012-10-03 00:00:00,,
155160,38447,2,2012-10-03 00:00:00,,
155161,38600,2,2012-10-03 00:00:00,,
155162,38591,2,2012-10-03 00:00:00,,
155163,38599,2,2012-10-03 00:00:00,,
155164,38578,2,2012-10-03 00:00:00,,
155165,38596,2,2012-10-03 00:00:00,,
155166,38540,2,2012-10-03 00:00:00,,
155167,19540,2,2012-10-03 00:00:00,,
155168,38593,2,2012-10-03 00:00:00,,
155169,38559,2,2012-10-03 00:00:00,,
155171,33425,2,2012-10-03 00:00:00,,
155172,38597,2,2012-10-03 00:00:00,,
155173,38602,2,2012-10-03 00:00:00,,
155175,38401,2,2012-10-03 00:00:00,,
155176,38401,5,2012-10-03 00:00:00,1146,
155177,38421,2,2012-10-03 00:00:00,,
155178,38601,2,2012-10-03 00:00:00,,
155179,38601,2,2012-10-03 00:00:00,,
155180,38596,2,2012-10-03 00:00:00,,
155181,38593,2,2012-10-03 00:00:00,,
155184,38586,11,2012-10-03 00:00:00,,
155185,38586,2,2012-10-03 00:00:00,,
155186,38593,2,2012-10-03 00:00:00,,
155187,38597,2,2012-10-03 00:00:00,,
155188,38597,2,2012-10-03 00:00:00,,
155189,38583,2,2012-10-03 00:00:00,,
155190,38607,2,2012-10-03 00:00:00,,
155191,38540,2,2012-10-03 00:00:00,,
155192,279,2,2012-10-03 00:00:00,,
155193,275,2,2012-10-03 00:00:00,,
155194,38602,2,2012-10-03 00:00:00,,
155195,38603,2,2012-10-03 00:00:00,,
155196,38600,2,2012-10-03 00:00:00,,
155197,38604,2,2012-10-03 00:00:00,,
155198,38609,3,2012-10-03 00:00:00,,
155199,38601,2,2012-10-03 00:00:00,,
155200,38604,2,2012-10-03 00:00:00,,
155201,38610,2,2012-10-03 00:00:00,,
155202,38609,3,2012-10-03 00:00:00,,
155203,38611,2,2012-10-03 00:00:00,,
155205,37773,9,2012-10-04 00:00:00,,
155206,38612,1,2012-10-04 00:00:00,,
155207,38610,2,2012-10-04 00:00:00,,
155208,38586,1,2012-10-04 00:00:00,,
155209,38548,2,2012-10-04 00:00:00,,
155211,3847,2,2012-10-04 00:00:00,,
155212,3843,2,2012-10-04 00:00:00,,
155214,38579,1,2012-10-04 00:00:00,,
155215,138,2,2012-10-04 00:00:00,,
155216,38616,2,2012-10-04 00:00:00,,
155217,38617,2,2012-10-04 00:00:00,,
155218,38459,2,2012-10-04 00:00:00,,
155219,38459,1,2012-10-04 00:00:00,,
155220,38467,2,2012-10-04 00:00:00,,
155221,38617,2,2012-10-04 00:00:00,,
155222,38616,2,2012-10-04 00:00:00,,
155223,38586,2,2012-10-04 00:00:00,,
155224,38567,2,2012-10-04 00:00:00,,
155228,38593,3,2012-10-04 00:00:00,,
155229,38602,2,2012-10-04 00:00:00,,
155231,38586,2,2012-10-04 00:00:00,,
155232,38613,2,2012-10-04 00:00:00,,
155233,38607,2,2012-10-04 00:00:00,,
155234,38607,2,2012-10-04 00:00:00,,
155235,38296,2,2012-10-04 00:00:00,,
155236,38301,2,2012-10-04 00:00:00,,
155237,38298,2,2012-10-04 00:00:00,,
155238,15471,2,2012-10-04 00:00:00,,
155239,15427,2,2012-10-04 00:00:00,,
155240,15427,5,2012-10-04 00:00:00,7290,
155241,38420,2,2012-10-04 00:00:00,,
155243,38533,2,2012-10-04 00:00:00,,
155244,38432,2,2012-10-04 00:00:00,,
155245,38425,2,2012-10-04 00:00:00,,
155246,38437,3,2012-10-04 00:00:00,,
155247,38420,2,2012-10-04 00:00:00,,
155248,8225,5,2012-10-04 00:00:00,14492,
155249,38603,2,2012-10-04 00:00:00,,
155250,38416,2,2012-10-04 00:00:00,,
155251,38249,2,2012-10-04 00:00:00,,
155252,38253,2,2012-10-04 00:00:00,,
155253,38468,2,2012-10-04 00:00:00,,
155254,37908,5,2012-10-04 00:00:00,8440,
155255,38617,2,2012-10-04 00:00:00,,
155257,2235,2,2012-10-04 00:00:00,,
155258,2234,2,2012-10-04 00:00:00,,
155259,38604,2,2012-10-04 00:00:00,,
155260,38604,1,2012-10-04 00:00:00,,
155261,1423,2,2012-10-04 00:00:00,,
155262,38593,2,2012-10-04 00:00:00,,
155263,16802,5,2012-10-04 00:00:00,809,
155264,38339,2,2012-10-04 00:00:00,,
155265,38573,2,2012-10-04 00:00:00,,
155266,29991,2,2012-10-04 00:00:00,,
155267,29991,1,2012-10-04 00:00:00,,
155268,38626,5,2012-10-04 00:00:00,6082,
155269,38549,1,2012-10-04 00:00:00,,
155270,32042,2,2012-10-04 00:00:00,,
155271,32042,1,2012-10-04 00:00:00,,
155272,38429,2,2012-10-04 00:00:00,,
155273,38616,2,2012-10-04 00:00:00,,
155274,38324,2,2012-10-04 00:00:00,,
155276,38616,2,2012-10-04 00:00:00,,
155277,38626,16,2012-10-04 00:00:00,,
155280,38547,2,2012-10-04 00:00:00,,
155282,38617,2,2012-10-04 00:00:00,,
155283,37587,9,2012-10-04 00:00:00,,
155284,38632,2,2012-10-04 00:00:00,,
155285,38616,2,2012-10-04 00:00:00,,
155286,38621,2,2012-10-04 00:00:00,,
155287,13784,5,2012-10-04 00:00:00,13680,
155288,31741,2,2012-10-04 00:00:00,,
155289,38590,1,2012-10-04 00:00:00,,
155290,38590,2,2012-10-04 00:00:00,,
155291,38637,15,2012-10-04 00:00:00,,
155292,17752,2,2012-10-04 00:00:00,,
155293,38436,2,2012-10-04 00:00:00,,
155294,38635,2,2012-10-04 00:00:00,,
155295,38513,1,2012-10-04 00:00:00,,
155296,38613,2,2012-10-04 00:00:00,,
155297,38620,2,2012-10-04 00:00:00,,
155298,38627,2,2012-10-04 00:00:00,,
155299,38636,2,2012-10-04 00:00:00,,
155300,38633,2,2012-10-04 00:00:00,,
155301,33981,8,2012-10-04 00:00:00,5191,50
155302,3984,2,2012-10-04 00:00:00,,
155303,33981,2,2012-10-04 00:00:00,,
155304,33981,5,2012-10-04 00:00:00,8413,
155305,38436,3,2012-10-04 00:00:00,,
155306,37837,1,2012-10-04 00:00:00,,
155307,35771,2,2012-10-04 00:00:00,,
155308,35775,2,2012-10-04 00:00:00,,
155309,38478,9,2012-10-04 00:00:00,,50
155310,38631,2,2012-10-04 00:00:00,,
155311,38634,2,2012-10-04 00:00:00,,
155312,33981,5,2012-10-04 00:00:00,5191,
155313,38250,2,2012-10-04 00:00:00,,
155314,38572,1,2012-10-04 00:00:00,,
155315,38626,2,2012-10-04 00:00:00,,
155316,38640,16,2012-10-04 00:00:00,,
155317,38634,2,2012-10-04 00:00:00,,
155318,2641,5,2012-10-04 00:00:00,14530,
155319,38625,2,2012-10-04 00:00:00,,
155320,38626,2,2012-10-04 00:00:00,,
155322,38620,2,2012-10-04 00:00:00,,
155323,38642,2,2012-10-04 00:00:00,,
155324,38468,2,2012-10-04 00:00:00,,
155325,38431,3,2012-10-04 00:00:00,,
155326,38632,2,2012-10-04 00:00:00,,
155327,38642,2,2012-10-04 00:00:00,,
155329,38638,2,2012-10-04 00:00:00,,
155330,38625,2,2012-10-04 00:00:00,,
155331,38632,2,2012-10-04 00:00:00,,
155332,38622,2,2012-10-04 00:00:00,,
155333,37837,2,2012-10-04 00:00:00,,
155334,38642,2,2012-10-04 00:00:00,,
155335,38643,2,2012-10-04 00:00:00,,
155336,38629,2,2012-10-04 00:00:00,,
155337,38629,5,2012-10-04 00:00:00,5264,
155338,38629,5,2012-10-04 00:00:00,5931,
155339,38593,2,2012-10-04 00:00:00,,
155340,38632,2,2012-10-04 00:00:00,,
155341,38645,2,2012-10-04 00:00:00,,
155342,38646,2,2012-10-04 00:00:00,,
155343,37944,8,2012-10-04 00:00:00,11192,50
155344,38649,2,2012-10-04 00:00:00,,
155345,38640,2,2012-10-04 00:00:00,,
155346,37944,2,2012-10-04 00:00:00,,
155347,38638,2,2012-10-04 00:00:00,,
155348,38616,2,2012-10-04 00:00:00,,
155349,38533,2,2012-10-04 00:00:00,,
155350,38597,2,2012-10-04 00:00:00,,
155351,38645,2,2012-10-04 00:00:00,,
155352,38649,2,2012-10-04 00:00:00,,
155353,38635,2,2012-10-04 00:00:00,,
155354,38632,2,2012-10-04 00:00:00,,
155355,33686,2,2012-10-04 00:00:00,,
155356,38649,2,2012-10-04 00:00:00,,
155357,38645,2,2012-10-04 00:00:00,,
155358,38649,2,2012-10-04 00:00:00,,
155359,38652,2,2012-10-04 00:00:00,,
155360,37944,2,2012-10-04 00:00:00,,
155361,38652,2,2012-10-04 00:00:00,,
155362,38656,2,2012-10-04 00:00:00,,
155363,38654,2,2012-10-04 00:00:00,,
155364,38652,2,2012-10-04 00:00:00,,
155365,38649,2,2012-10-04 00:00:00,,
155366,38324,2,2012-10-04 00:00:00,,
155367,38637,15,2012-10-04 00:00:00,,
155368,38657,1,2012-10-04 00:00:00,,
155370,38656,2,2012-10-04 00:00:00,,
155371,38657,2,2012-10-04 00:00:00,,
155372,37944,2,2012-10-04 00:00:00,,
155374,38616,2,2012-10-04 00:00:00,,
155375,32942,3,2012-10-04 00:00:00,,
155376,32925,5,2012-10-04 00:00:00,9595,
155382,38555,1,2012-10-04 00:00:00,,
155383,38639,2,2012-10-04 00:00:00,,
155384,38658,2,2012-10-04 00:00:00,,
155385,38660,2,2012-10-04 00:00:00,,
155386,23874,5,2012-10-04 00:00:00,14646,
155387,38650,2,2012-10-04 00:00:00,,
155388,38616,2,2012-10-04 00:00:00,,
155389,38662,2,2012-10-04 00:00:00,,
155390,38127,2,2012-10-04 00:00:00,,
155391,38631,5,2012-10-04 00:00:00,595,
155392,38631,2,2012-10-04 00:00:00,,
155393,38663,2,2012-10-04 00:00:00,,
155394,38182,2,2012-10-04 00:00:00,,
155395,38608,2,2012-10-04 00:00:00,,
155396,38666,2,2012-10-04 00:00:00,,
155397,18872,2,2012-10-04 00:00:00,,
155398,38649,2,2012-10-04 00:00:00,,
155399,38645,2,2012-10-04 00:00:00,,
155402,38668,2,2012-10-04 00:00:00,,
155403,26568,2,2012-10-04 00:00:00,,
155404,38668,2,2012-10-04 00:00:00,,
155405,38649,2,2012-10-04 00:00:00,,
155406,18889,2,2012-10-04 00:00:00,,
155407,29879,2,2012-10-04 00:00:00,,
155408,38668,2,2012-10-04 00:00:00,,
155409,22730,2,2012-10-04 00:00:00,,
155410,22729,2,2012-10-04 00:00:00,,
155411,21902,2,2012-10-04 00:00:00,,
155412,38672,2,2012-06-26 00:00:00,,
155413,38672,2,2012-06-26 00:00:00,,
155414,38672,2,2012-08-05 00:00:00,,
155415,38674,2,2012-10-04 00:00:00,,
155416,38666,2,2012-10-04 00:00:00,,
155419,38657,2,2012-10-04 00:00:00,,
155420,38651,2,2012-10-04 00:00:00,,
155421,38670,2,2012-10-04 00:00:00,,
155422,38649,2,2012-10-04 00:00:00,,
155423,38654,2,2012-10-04 00:00:00,,
155424,30641,2,2012-10-04 00:00:00,,
155426,16496,2,2012-10-04 00:00:00,,
155427,16498,2,2012-10-04 00:00:00,,
155428,16493,2,2012-10-04 00:00:00,,
155429,38636,2,2012-10-04 00:00:00,,
155430,38589,2,2012-10-04 00:00:00,,
155431,16498,2,2012-10-04 00:00:00,,
155432,38581,2,2012-10-04 00:00:00,,
155433,5859,2,2012-10-04 00:00:00,,
155434,38665,2,2012-10-04 00:00:00,,
155435,38653,2,2012-10-04 00:00:00,,
155437,38666,2,2012-10-04 00:00:00,,
155438,38616,2,2012-10-04 00:00:00,,
155439,38646,2,2012-10-04 00:00:00,,
155440,16498,2,2012-10-04 00:00:00,,
155441,16493,5,2012-10-04 00:00:00,7135,
155442,38633,2,2012-10-04 00:00:00,,
155444,38668,2,2012-10-04 00:00:00,,
155445,16493,5,2012-10-04 00:00:00,13680,
155446,38471,2,2012-10-04 00:00:00,,
155447,38370,2,2012-10-04 00:00:00,,
155448,38370,5,2012-10-04 00:00:00,8196,
155449,38583,2,2012-10-04 00:00:00,,
155450,38669,2,2012-10-04 00:00:00,,
155451,38670,2,2012-10-04 00:00:00,,
155452,20520,2,2012-10-04 00:00:00,,
155453,38635,2,2012-10-04 00:00:00,,
155454,38642,2,2012-10-04 00:00:00,,
155456,38651,2,2012-10-04 00:00:00,,
155458,22988,2,2012-10-04 00:00:00,,
155459,5311,2,2012-10-04 00:00:00,,
155460,22988,5,2012-10-04 00:00:00,4514,
155461,23014,2,2012-10-04 00:00:00,,
155462,22997,2,2012-10-04 00:00:00,,
155463,38672,2,2012-10-04 00:00:00,,
155464,33774,2,2012-10-04 00:00:00,,
155465,33460,2,2012-10-04 00:00:00,,
155466,22190,2,2012-10-04 00:00:00,,
155467,22177,2,2012-10-04 00:00:00,,
155468,22177,5,2012-10-04 00:00:00,4829,
155469,22017,2,2012-10-04 00:00:00,,
155470,38658,2,2012-10-04 00:00:00,,
155471,38676,2,2012-10-04 00:00:00,,
155472,38669,2,2012-10-04 00:00:00,,
155473,38677,2,2012-10-04 00:00:00,,
155474,22653,2,2012-10-04 00:00:00,,
155475,1529,2,2012-10-04 00:00:00,,
155476,22653,2,2012-10-04 00:00:00,,
155477,27934,2,2012-10-04 00:00:00,,
155478,38677,2,2012-10-04 00:00:00,,
155479,38471,2,2012-10-04 00:00:00,,
155480,38471,5,2012-10-04 00:00:00,199,
155481,33529,2,2012-10-04 00:00:00,,
155482,38678,2,2012-10-04 00:00:00,,
155483,29990,2,2012-10-04 00:00:00,,
155484,38645,2,2012-10-04 00:00:00,,
155485,38645,2,2012-10-04 00:00:00,,
155486,38649,2,2012-10-04 00:00:00,,
155487,38677,2,2012-10-04 00:00:00,,
155488,38632,2,2012-10-04 00:00:00,,
155489,38669,2,2012-10-04 00:00:00,,
155490,38676,2,2012-10-04 00:00:00,,
155492,38670,2,2012-10-04 00:00:00,,
155493,38593,2,2012-10-04 00:00:00,,
155497,38676,2,2012-10-04 00:00:00,,
155498,38686,2,2012-10-04 00:00:00,,
155499,38683,2,2012-10-04 00:00:00,,
155500,38677,2,2012-10-04 00:00:00,,
155501,38686,2,2012-10-04 00:00:00,,
155502,38686,1,2012-10-04 00:00:00,,
155503,38544,1,2012-10-04 00:00:00,,
155504,13402,2,2012-10-04 00:00:00,,
155505,13399,2,2012-10-04 00:00:00,,
155506,10447,2,2012-10-04 00:00:00,,
155507,10416,2,2012-10-04 00:00:00,,
155508,4092,2,2012-10-04 00:00:00,,
155509,4089,2,2012-10-04 00:00:00,,
155511,31679,2,2012-10-04 00:00:00,,
155512,31679,2,2012-10-04 00:00:00,,
155513,31681,2,2012-10-04 00:00:00,,
155515,30641,2,2012-10-04 00:00:00,,
155518,38676,2,2012-10-04 00:00:00,,
155520,38647,1,2012-10-04 00:00:00,,
155521,38643,2,2012-10-04 00:00:00,,
155522,38642,2,2012-10-04 00:00:00,,
155523,38651,1,2012-10-04 00:00:00,,
155524,38651,2,2012-10-04 00:00:00,,
155525,38690,2,2012-10-04 00:00:00,,
155526,38443,2,2012-10-04 00:00:00,,
155527,38402,2,2012-10-04 00:00:00,,
155528,38350,2,2012-10-04 00:00:00,,
155529,38652,2,2012-10-04 00:00:00,,
155533,38648,2,2012-10-04 00:00:00,,
155534,730,2,2012-10-04 00:00:00,,
155535,744,2,2012-10-04 00:00:00,,
155536,739,2,2012-10-04 00:00:00,,
155537,753,2,2012-10-04 00:00:00,,
155538,1280,2,2012-10-04 00:00:00,,
155539,729,2,2012-10-04 00:00:00,,
155540,727,2,2012-10-04 00:00:00,,
155541,1423,2,2012-10-04 00:00:00,,
155542,968,2,2012-10-04 00:00:00,,
155543,738,2,2012-10-04 00:00:00,,
155544,2044,2,2012-10-04 00:00:00,,
155545,755,2,2012-10-04 00:00:00,,
155546,726,2,2012-10-04 00:00:00,,
155547,38471,2,2012-10-04 00:00:00,,
155548,38508,1,2012-10-04 00:00:00,,
155549,38646,1,2012-10-04 00:00:00,,
155550,38690,2,2012-10-04 00:00:00,,
155551,38691,2,2012-10-04 00:00:00,,
155553,38670,2,2012-10-04 00:00:00,,
155554,38670,1,2012-10-04 00:00:00,,
155555,38669,5,2012-10-04 00:00:00,14649,
155557,38696,2,2012-10-04 00:00:00,,
155560,38680,2,2012-10-04 00:00:00,,
155562,38688,2,2012-10-04 00:00:00,,
155564,31679,2,2012-10-04 00:00:00,,
155565,24705,2,2012-10-04 00:00:00,,
155566,38696,16,2012-10-04 00:00:00,,
155567,21395,2,2012-10-04 00:00:00,,
155568,38691,2,2012-10-04 00:00:00,,
155570,38544,2,2012-10-04 00:00:00,,
155571,38670,2,2012-10-04 00:00:00,,
155572,38658,1,2012-10-04 00:00:00,,
155573,38690,2,2012-10-04 00:00:00,,
155576,16302,2,2012-10-05 00:00:00,,
155577,16306,2,2012-10-05 00:00:00,,
155578,38690,2,2012-10-05 00:00:00,,
155579,38403,2,2012-10-05 00:00:00,,
155580,38407,2,2012-10-05 00:00:00,,
155581,138,5,2012-10-05 00:00:00,8413,
155583,31774,2,2012-10-05 00:00:00,,
155584,16498,2,2012-10-05 00:00:00,,
155585,16493,2,2012-10-05 00:00:00,,
155586,16496,2,2012-10-05 00:00:00,,
155587,138,2,2012-10-05 00:00:00,,
155588,138,5,2012-10-05 00:00:00,4812,
155589,5862,2,2012-10-05 00:00:00,,
155590,27893,1,2012-10-05 00:00:00,,
155591,20836,5,2012-10-05 00:00:00,8413,
155592,23472,2,2012-10-05 00:00:00,,
155594,38574,2,2012-10-05 00:00:00,,
155595,138,2,2012-10-05 00:00:00,,
155597,38571,2,2012-10-05 00:00:00,,
155599,38702,2,2012-10-05 00:00:00,,
155600,38690,2,2012-10-05 00:00:00,,
155601,38700,3,2012-10-05 00:00:00,,
155602,38702,2,2012-10-05 00:00:00,,
155603,33981,2,2012-10-05 00:00:00,,
155604,38703,2,2012-10-05 00:00:00,,
155605,19593,5,2012-10-05 00:00:00,8976,
155607,36198,2,2012-10-05 00:00:00,,
155608,38697,2,2012-10-05 00:00:00,,
155609,38704,1,2012-10-05 00:00:00,,
155610,38698,2,2012-10-05 00:00:00,,
155611,10977,2,2012-10-05 00:00:00,,
155612,10977,5,2012-10-05 00:00:00,11116,
155613,38703,2,2012-10-05 00:00:00,,
155614,38524,2,2012-10-05 00:00:00,,
155615,38702,2,2012-10-05 00:00:00,,
155616,38690,2,2012-10-05 00:00:00,,
155617,38573,2,2012-10-05 00:00:00,,
155618,38524,2,2012-10-05 00:00:00,,
155619,38704,2,2012-10-05 00:00:00,,
155620,38690,2,2012-10-05 00:00:00,,
155621,15437,2,2012-10-05 00:00:00,,
155622,15426,2,2012-10-05 00:00:00,,
155623,38573,2,2012-10-05 00:00:00,,
155624,38524,2,2012-10-05 00:00:00,,
155625,4824,2,2012-10-05 00:00:00,,
155626,4823,2,2012-10-05 00:00:00,,
155627,15430,2,2012-10-05 00:00:00,,
155628,38702,2,2012-10-05 00:00:00,,
155629,4089,5,2012-10-05 00:00:00,1381,
155630,13314,5,2012-10-05 00:00:00,588,
155631,13314,2,2012-10-05 00:00:00,,
155632,13317,2,2012-10-05 00:00:00,,
155633,11659,2,2012-10-05 00:00:00,,
155634,11659,5,2012-10-05 00:00:00,588,
155635,7,5,2012-10-05 00:00:00,2719,
155636,38700,2,2012-10-05 00:00:00,,
155637,15437,2,2012-10-05 00:00:00,,
155638,4187,5,2012-10-05 00:00:00,13680,
155639,37409,2,2012-10-05 00:00:00,,
155641,31681,2,2012-10-05 00:00:00,,
155643,33077,2,2012-10-05 00:00:00,,
155646,20068,5,2012-10-05 00:00:00,8976,
155647,28873,5,2012-10-05 00:00:00,8976,
155648,6176,2,2012-10-05 00:00:00,,
155649,6176,5,2012-10-05 00:00:00,8413,
155650,38660,2,2012-10-05 00:00:00,,
155651,7747,2,2012-10-05 00:00:00,,
155652,38420,5,2012-10-05 00:00:00,14671,
155653,38420,5,2012-10-05 00:00:00,7224,
155654,38707,2,2012-10-05 00:00:00,,
155655,38676,2,2012-10-05 00:00:00,,
155656,38686,2,2012-10-05 00:00:00,,
155657,38706,2,2012-10-05 00:00:00,,
155658,38710,2,2012-10-05 00:00:00,,
155660,38709,2,2012-10-05 00:00:00,,
155661,38714,2,2012-10-05 00:00:00,,
155662,38703,2,2012-10-05 00:00:00,,
155663,38707,2,2012-10-05 00:00:00,,
155664,38665,2,2012-10-05 00:00:00,,
155665,23883,2,2012-10-05 00:00:00,,
155666,38688,2,2012-10-05 00:00:00,,
155667,38714,2,2012-10-05 00:00:00,,
155668,6176,16,2012-10-05 00:00:00,,
155669,38607,2,2012-10-05 00:00:00,,
155670,38719,3,2012-10-05 00:00:00,,
155671,6197,2,2012-10-05 00:00:00,,
155672,38701,2,2012-10-05 00:00:00,,
155673,12724,2,2012-10-05 00:00:00,,
155674,38714,2,2012-10-05 00:00:00,,
155675,38709,2,2012-10-05 00:00:00,,
155676,6568,2,2012-10-05 00:00:00,,
155677,17227,5,2012-10-05 00:00:00,14673,
155678,21551,2,2012-10-05 00:00:00,,
155679,26356,2,2012-10-05 00:00:00,,
155680,27589,2,2012-10-05 00:00:00,,
155681,27593,2,2012-10-05 00:00:00,,
155682,38714,2,2012-10-05 00:00:00,,
155683,38722,2,2012-10-05 00:00:00,,
155684,6176,2,2012-10-05 00:00:00,,
155685,38719,15,2012-10-05 00:00:00,,
155686,24781,5,2012-10-05 00:00:00,2669,
155687,3476,2,2012-10-05 00:00:00,,
155688,3477,2,2012-10-05 00:00:00,,
155689,38637,2,2012-10-05 00:00:00,,
155690,29990,2,2012-10-05 00:00:00,,
155691,24780,2,2012-10-05 00:00:00,,
155692,28486,2,2012-10-05 00:00:00,,
155693,38707,2,2012-10-05 00:00:00,,
155694,38722,2,2012-10-05 00:00:00,,
155695,6176,2,2012-10-05 00:00:00,,
155696,6568,2,2012-10-05 00:00:00,,
155697,6191,2,2012-10-05 00:00:00,,
155701,38666,1,2012-10-05 00:00:00,,
155703,38722,2,2012-10-05 00:00:00,,
155704,15426,5,2012-10-05 00:00:00,595,
155705,15426,2,2012-10-05 00:00:00,,
155706,138,5,2012-10-05 00:00:00,595,
155707,138,2,2012-10-05 00:00:00,,
155709,38722,1,2012-10-05 00:00:00,,
155711,10977,2,2012-10-05 00:00:00,,
155712,10977,5,2012-10-05 00:00:00,2485,
155713,38725,2,2012-10-05 00:00:00,,
155714,38722,2,2012-10-05 00:00:00,,
155715,38721,2,2012-10-05 00:00:00,,
155720,2287,2,2012-10-05 00:00:00,,
155721,38637,2,2012-10-05 00:00:00,,
155722,38709,2,2012-10-05 00:00:00,,
155723,38659,2,2012-10-05 00:00:00,,
155724,38261,1,2012-10-05 00:00:00,,
155727,38688,2,2012-10-05 00:00:00,,
155728,29998,2,2012-10-05 00:00:00,,
155729,30003,2,2012-10-05 00:00:00,,
155730,38069,2,2012-10-05 00:00:00,,
155732,38730,5,2012-10-05 00:00:00,14679,
155733,38710,2,2012-10-05 00:00:00,,
155734,35927,2,2012-10-05 00:00:00,,
155738,31679,5,2012-10-05 00:00:00,7224,
155739,38730,2,2012-10-05 00:00:00,,
155740,38730,2,2012-10-05 00:00:00,,
155741,37733,2,2012-10-05 00:00:00,,
